Data da Carga da Base;ExercÌcio_Financeiro (Lan-Ef);aÁ„o (cÛdigo);AÁ„o (nome);Plano OrÁament·rio (cÛdigo);Plano OrÁament·rio (nome);Grupo de Despesa ;Grupo de Despesa (nome);Resultado Lei (c√≥digo);Resultado Lei (nome);Modalidade de Aplica√ß√£o (c√≥digo);Modalidade de Aplica√ß√£o (nome);Fonte (c√≥digo);Fonte (nome);Valor dota√ß√£o inicial;Valor dota√ß√£o atualizada;Valor Total Empenhado;Valor Liquidado;Valor Pago
26/06/2025;2016;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;69,18;69,18;69,18;69,18;69,18
26/06/2025;2016;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;7886618;2790578;2462752,41;1956158,37;1956158,37
26/06/2025;2016;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;6;PRODUCAO E DISTRIBUICAO DE DOCUMENTOS LEGISLATIVOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;22744212;18748261;17991899,16;16844104,04;16844104,04
26/06/2025;2016;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;6;PRODUCAO E DISTRIBUICAO DE DOCUMENTOS LEGISLATIVOS;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;0;167000;66577;66577;66577
26/06/2025;2016;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000C;DISSEMINACAO DE CONHECIMENTOS LEGISLATIVOS E GERENCIAIS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;2851095,34;2787475,34;1662872,69;1095463,17;1094307,47
26/06/2025;2016;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000C;DISSEMINACAO DE CONHECIMENTOS LEGISLATIVOS E GERENCIAIS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;2266,66;2266,66;0;0;0
26/06/2025;2016;4236;APRECIACAO E JULGAMENTO DE CAUSAS;1;JULGAMENTO DE PROCESSOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;461478,71;461478,71;461478,71;456000;456000
26/06/2025;2016;4257;JULGAMENTO DE CAUSAS NA JUSTICA FEDERAL; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;91200;91200;91200;91200;91200
26/06/2025;2015;007G;CONTRIBUICAO A UNIAO INTERPARLAMENTAR; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;547429;880364;804961,93;804961,93;804961,93
26/06/2025;2015;00H7;CONTRIBUICAO DA UNIAO PARA O CUSTEIO DO REGIME DE PREVIDENCI; -; -;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;13459300;13459300;0;0;0
26/06/2025;2015;00M1;BENEFICIOS ASSISTENCIAIS DECORRENTES DO AUXILIO-FUNERAL E NA;1;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1761516;2531516;2213484,23;2213484,23;2213484,23
26/06/2025;2015;00OL;CONTRIBUICOES E ANUIDADES A ORGANISMOS E ENTIDADES NACIONAIS;2;CONTRIBUICAO A ASSOCIACAO DOS SECRETARIOS-GERAIS DO PARLAMENTO - ASPG;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;2584;3942;3342,95;3342,95;3342,95
26/06/2025;2015;00OL;CONTRIBUICOES E ANUIDADES A ORGANISMOS E ENTIDADES NACIONAIS;3;CONTRIBUICAO AO GRUPO INTERNACIONAL DE USUARIOS DE PONTOS DE FUNCAO - IFPUG;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;1883;1883;0;0;0
26/06/2025;2015;00OL;CONTRIBUICOES E ANUIDADES A ORGANISMOS E ENTIDADES NACIONAIS;4;CONTRIBUICAO A FEDERACAO INTERNACIONAL DAS ASSOCIACOES E INSTITUICOES BIBLIOTECARIAS - IFLA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;2427;2962;2068,76;2068,76;2068,76
26/06/2025;2015;00OL;CONTRIBUICOES E ANUIDADES A ORGANISMOS E ENTIDADES NACIONAIS;7;CONTRIBUICAO A ASSOCIACAO BRASILEIRA DAS ESCOLAS DO LEGISLATIVO E DE CONTAS - ABEL;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;50;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;0;RECURSOS ORDINARIOS;6000;6000;6000;6000;6000
26/06/2025;2015;00OL;CONTRIBUICOES E ANUIDADES A ORGANISMOS E ENTIDADES NACIONAIS;000Q;CONTRIBUICAO A UNIAO NACIONAL DAS INSTITUICOES DE AUTOGESTAO EM SAUDE - UNIDAS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;50;TRANSFERENCIA INSTITUICOES PRIVADAS SEM FINS LUCRATIVOS;0;RECURSOS ORDINARIOS;44117;44400;44400;44400;44400
26/06/2025;2015;00OL;CONTRIBUICOES E ANUIDADES A ORGANISMOS E ENTIDADES NACIONAIS;000R;CONTRIBUICAO A ORGANIZACAO MUNDIAL DE TURISMO - OMT;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;10067;13801;10144,8;10144,8;10144,8
26/06/2025;2015;00OL;CONTRIBUICOES E ANUIDADES A ORGANISMOS E ENTIDADES NACIONAIS;000S;CONTRIBUICAO AO PARLAMENTO LATINO-AMERICANO;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;60254;102880;86762,63;86762,63;86762,63
26/06/2025;2015;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;871515317;1048952746;1048155671;1048155671;1048155671
26/06/2025;2015;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;56;CONTRIB.DO SERV.PARA O PLANO SEG.SOC.SERV.PUB;250987460;250987460;250987460;250987460;250987460
26/06/2025;2015;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;69;CONTR.PATRONAL PARA O PLANO SEG.SOC.SERV.PUB.;246348580;246348580;245495415,4;245495415,4;245495415,4
26/06/2025;2015;284;AMORTIZACAO E ENCARGOS DE FINANCIAMENTO DA DIVIDA CONTRATUAL; -; -;2;JUROS E ENCARGOS DA DIVIDA;0;FINANCEIRO;90;APLICACOES DIRETAS;44;TITULOS DE RESPONSAB.DO TN-OUTRAS APLICACOES;245000;88004;88003,64;88003,64;88003,64
26/06/2025;2015;284;AMORTIZACAO E ENCARGOS DE FINANCIAMENTO DA DIVIDA CONTRATUAL; -; -;6;AMORTIZACAO/REFINANCIAMENTO DA DIVIDA;0;FINANCEIRO;90;APLICACOES DIRETAS;43;TITULOS DE RESP.DO TN-REFINANC.DIV.PUB.FED.;980000;407847;407846,35;407846,35;407846,35
26/06/2025;2015;397;APOSENTADORIAS E PENSOES DO EXTINTO INSTITUTO DE PREVIDENCIA; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;20623040,08;23751290,08;23457626,21;23457626,21;23457626,21
26/06/2025;2015;397;APOSENTADORIAS E PENSOES DO EXTINTO INSTITUTO DE PREVIDENCIA; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;1196,92;1196,92;0;0;0
26/06/2025;2015;09HB;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O; -; -;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;19396,43;19396,43;0;0;0
26/06/2025;2015;09HB;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O; -; -;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;231471586,6;231471586,6;214541592;214511732,9;214434045,5
26/06/2025;2015;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;107859936,1;113565548,1;113503762,1;107203603;106845131,5
26/06/2025;2015;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;0;1500000;1500000;188797,07;188797,07
26/06/2025;2015;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;63,92;63,92;63,92;63,92;63,92
26/06/2025;2015;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;4;INVESTIMENTOS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;740000;34388;27733,98;20183,98;20183,98
26/06/2025;2015;2010;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS;1;ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS E DE EMPREGADOS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;6960000;8260000;8145302,62;8145302,62;8145302,62
26/06/2025;2015;2011;AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITA;1;AUXILIO-TRANSPORTE - CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;180000;250000;235593,66;235593,66;235593,66
26/06/2025;2015;2012;AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILIT;1;AUXILIO-ALIMENTACAO DE CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;61691580;60851580;60496439,28;60496439,28;60496439,28
26/06/2025;2015;20TP;ATIVOS CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;1434429370;1408988085;1408804065;1408484970;1407317928
26/06/2025;2015;20TP;ATIVOS CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;58821859,9;58821859,9;58815618,1;58815618,1;58815618,1
26/06/2025;2015;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;50990324,01;46990324,01;41363088,43;34757282,85;34730151,6
26/06/2025;2015;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;518453,99;518453,99;471835,63;375191,96;375191,96
26/06/2025;2015;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;10000000;5652328;4428739,38;623669,91;623669,91
26/06/2025;2015;2549;COMUNICACAO E DIVULGACAO INSTITUCIONAL; -; -;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;0;21221379;16677242,07;0;0
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;270887264,4;262133025,4;228824660,5;189062193,8;188613175,4
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;4857845;157845;0;0;0
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;856084,58;856084,58;537241,58;172336,82;172336,82
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;1;ADMINISTRACAO LEGISLATIVA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;53747110;34218715;32584620;2600901,51;2600901,51
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;23495945,97;30855312,97;21801335,36;16552284,51;16552284,51
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;1880,03;1880,03;1879,99;1879,99;1879,99
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;4;GESTAO DO SISTEMA DE INFORMATICA;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;0;20551663;13902842,32;1231116,79;1231116,79
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;5;REDE DE INTEGRACAO E PARTICIPACAO LEGISLATIVA - INTERLEGIS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;4619584;75045;75044,79;70722,84;70722,84
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;6;PRODUCAO E DISTRIBUICAO DE DOCUMENTOS LEGISLATIVOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;20682365;18182365;15581270,14;13274726,65;13273552,06
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;6;PRODUCAO E DISTRIBUICAO DE DOCUMENTOS LEGISLATIVOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;50;REC.PROPRIOS PRIMARIOS DE LIVRE APLICACAO;1775000;275000;0;0;0
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;6;PRODUCAO E DISTRIBUICAO DE DOCUMENTOS LEGISLATIVOS;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;0;1124105;652060,16;0;0
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000C;DISSEMINACAO DE CONHECIMENTOS LEGISLATIVOS E GERENCIAIS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;2452312,24;2452312,24;1679909,88;1614494,88;1614494,88
26/06/2025;2015;4061;PROCESSO LEGISLATIVO, FISCALIZACAO E REPRESENTACAO POLITICA;000C;DISSEMINACAO DE CONHECIMENTOS LEGISLATIVOS E GERENCIAIS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;46179,76;46179,76;4219,8;4219,8;4219,8
26/06/2025;2015;4236;APRECIACAO E JULGAMENTO DE CAUSAS;1;JULGAMENTO DE PROCESSOS;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;532000;532000;532000;0;0
26/06/2025;2014;007F;CONTRIBUICAO AO PARLAMENTO LATINO-AMERICANO; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;50000;59000;48128;48128;48128
26/06/2025;2014;007G;CONTRIBUICAO A UNIAO INTERPARLAMENTAR; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;264000;639000;599949,1;46337,52;46337,52
26/06/2025;2014;00D2;CONTRIBUICAO A ASSOCIACAO DOS SECRETARIOS-GERAIS DO PARLAMEN; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;2100;2600;2196,73;2196,73;2196,73
26/06/2025;2014;00H7;CONTRIBUICAO DA UNIAO PARA O CUSTEIO DO REGIME DE PREVIDENCI; -; -;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;15299297;2612250;0;0;0
26/06/2025;2014;00M1;BENEFICIOS ASSISTENCIAIS DECORRENTES DO AUXILIO-FUNERAL E NA;1;AUXILIO-FUNERAL E NATALIDADE DE CIVIS;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;0;2063947;1896871,32;1896871,32;1896871,32
26/06/2025;2014;00NW;CONTRIBUICAO AO GRUPO INTERNACIONAL DE USUARIOS DE PONTOS DE; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;2000;2000;0;0;0
26/06/2025;2014;00NX;CONTRIBUICAO A FEDERACAO INTERNACIONAL DAS ASSOCIACOES E INS; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;1800;2500;2065,84;2065,84;2065,84
26/06/2025;2014;166;CONTRIBUICAO A ASSOCIACAO INTERPARLAMENTAR DE TURISMO; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;6000;10000;0;0;0
26/06/2025;2014;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;737961601;931889705;924167781,3;920267611,6;920267611,6
26/06/2025;2014;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;56;CONTRIB.DO SERV.PARA O PLANO SEG.SOC.SERV.PUB;231588804;231588804;230588804;230588804;230588804
26/06/2025;2014;181;APOSENTADORIAS E PENSOES CIVIS DA UNIAO; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;69;CONTR.PATRONAL PARA O PLANO SEG.SOC.SERV.PUB.;236351531;236351531;236351531;236351531;236351531
26/06/2025;2014;284;AMORTIZACAO E ENCARGOS DE FINANCIAMENTO DA DIVIDA CONTRATUAL; -; -;2;JUROS E ENCARGOS DA DIVIDA;0;FINANCEIRO;90;APLICACOES DIRETAS;44;TITULOS DE RESPONSAB.DO TN-OUTRAS APLICACOES;876000;876000;149800,3;149800,3;149800,3
26/06/2025;2014;284;AMORTIZACAO E ENCARGOS DE FINANCIAMENTO DA DIVIDA CONTRATUAL; -; -;6;AMORTIZACAO/REFINANCIAMENTO DA DIVIDA;0;FINANCEIRO;90;APLICACOES DIRETAS;43;TITULOS DE RESP.DO TN-REFINANC.DIV.PUB.FED.;1752000;1752000;637397,15;637397,15;637397,15
26/06/2025;2014;397;APOSENTADORIAS E PENSOES DO EXTINTO INSTITUTO DE PREVIDENCIA; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;22594605;22594605;19609155,41;18944862,83;18944862,83
26/06/2025;2014;09HB;CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O; -; -;1;PESSOAL E ENCARGOS SOCIAIS;0;FINANCEIRO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;217999455;230686502;208730226,7;208730226,7;208730226,7
26/06/2025;2014;0C04;PROVIMENTO DE CARGOS E FUNCOES E REESTRUTURACAO DE CARGOS, C; -; -;1;PESSOAL E ENCARGOS SOCIAIS;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;223777293;47703582;0;0;0
26/06/2025;2014;0,00E+00;CONTRIBUICAO AO FORUM INTERPARLAMENTAR DAS AMERICAS - FIPA; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;0;RECURSOS ORDINARIOS;40000;44000;40080;40080;40080
26/06/2025;2014;1I29;INTERLEGIS II - IMPLEMENTACAO DO LEGISLATIVO ELETRONICO (E-L; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;80;TRANSFERENCIAS AO EXTERIOR;48;OPERACOES DE CREDITO EXTERNAS-EM MOEDA;-19447,94;3380552,06;0;0;0
26/06/2025;2014;1I29;INTERLEGIS II - IMPLEMENTACAO DO LEGISLATIVO ELETRONICO (E-L; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;2876898;2876898;57057,08;57057,08;57057,08
26/06/2025;2014;1I29;INTERLEGIS II - IMPLEMENTACAO DO LEGISLATIVO ELETRONICO (E-L; -; -;3;OUTRAS DESPESAS CORRENTES;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;48;OPERACOES DE CREDITO EXTERNAS-EM MOEDA;19447,94;19447,94;0;0;0
26/06/2025;2014;1I29;INTERLEGIS II - IMPLEMENTACAO DO LEGISLATIVO ELETRONICO (E-L; -; -;4;INVESTIMENTOS;2;PRIMARIO DISCRICIONARIO;90;APLICACOES DIRETAS;48;OPERACOES DE CREDITO EXTERNAS-EM MOEDA;0;4087800;3452792,48;2540837,33;2540837,33
26/06/2025;2014;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;90;APLICACOES DIRETAS;0;RECURSOS ORDINARIOS;105490357,2;122594699,2;122591461;119470642,1;119470642,1
26/06/2025;2014;2004;ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPR;1;ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO;3;OUTRAS DESPESAS CORRENTES;1;PRIMARIO OBRIGATORIO;91;APLICACOES DIRETAS - OPERACOES INTERNAS;0;RECURSOS ORDINARIOS;7642,78;7642,78;7578,86;2506;2506
